
      Date     Time  Bit Depth  Tot Depth  TVD Depth  LAG Depth        WOH    WOH min    WOH max        WOB     TORQUE    TRQ min    TRQ max        RPM        SPP  CHOKE PRS   KILL PRS   ROP m/hr     Cntr 1     Pump 1     Cntr 2     Pump 2     Cntr 3     Pump 3  Cum Cntrs   PumpTime    FLWpmps     RETURN      Sum 1    VarSum1    ACT PIT    VarSum2      MW IN     MW OUT     TMP IN    TMP OUT     CON IN    CON OUT T GAS main 
                             m          m          m          m       klbs       klbs       klbs       klbs      lb*ft      lb*ft      lb*ft        rpm        psi        psi        psi        m/h       stks        spm       stks        spm       stks        spm       stks          h        gpm          %        bbl       l/mn        bbl       l/mn        ppg       kg/l       degC       degC         mS         mS          % 
12-16-2013 00:00:10       0.10    1395.50    1395.47    1395.00        0.8        0.8        0.8          0          0          0          0          0         -5          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2159.09       2726     190.21        920        1.1       1.07       33.7       32.7         24        205       0.00 
12-16-2013 00:00:20       0.10    1395.50    1395.47    1395.00        0.7        0.7        0.7          0          0          0          0          0         -5          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2158.25       2820     189.97        845        1.1       1.07       33.7       32.7         24        205       0.00 
12-16-2013 00:00:30       0.10    1395.50    1395.47    1395.00        0.7        0.7        0.7          0          0          0          0          0         -5          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2160.85       2658     190.02        782        1.1       1.07       33.7       32.7         24        205       0.00 
12-16-2013 00:00:40       0.10    1395.50    1395.47    1395.00        0.8        0.8        0.8          0          0          0          0          0         -4          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2162.57       2653     190.68        572        1.1       1.07       33.7       32.7         24        205       0.00 
12-16-2013 00:00:50       0.10    1395.50    1395.47    1395.00        0.8        0.8        0.8          0          0          0          0          0         -4          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2159.23       2705     190.22        648        1.1       1.07       33.7       32.7         24        205       0.00 
12-16-2013 00:01:00       0.10    1395.50    1395.47    1395.00        0.5        0.5        0.5          0          0          0          0          0         -3          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2159.98       2694     189.92        414        1.1       1.07       33.7       32.7         24        205       0.00 
12-16-2013 00:01:10       0.10    1395.50    1395.47    1395.00        0.8        0.8        0.8          0          0          0          0          0         -5          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2160.94       2193     189.96        349        1.1       1.07       33.7       32.7         24        205       0.00 
12-16-2013 00:01:20       0.10    1395.50    1395.47    1395.00        0.4        0.4        0.4          0          0          0          0          0         -4          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2160.26       1937     190.94        525        1.1       1.07       33.6       32.7         24        205       0.00 
12-16-2013 00:01:30       0.10    1395.50    1395.47    1395.00        0.6        0.6        0.6          0          0          0          0          0         -5          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2158.98       1813     190.74        496        1.1       1.07       33.7       32.7         24        205       0.00 
12-16-2013 00:01:40       0.10    1395.50    1395.47    1395.00        0.7        0.7        0.7          0          0          0          0          0         -5          0          0      15.87          0          0          0          0          0          0          0       6.17          0          0    2160.24       1694     189.69        503        1.1       1.07       33.7       32.7         24        205       0.00 
