
      Date     Time  Bit Depth  Tot Depth  TVD Depth  LAG Depth        WOH    WOH min    WOH max        WOB     TORQUE    TRQ min    TRQ max        RPM        SPP   ROP m/hr     Cntr 1     Pump 1     Cntr 2     Pump 2     Cntr 3     Pump 3  Cum Cntrs   PumpTime    FLWpmps     RETURN      Sum 1    VarSum1    ACT PIT    VarSum2      MW IN     MW OUT     TMP IN    TMP OUT T GAS main T GAS main T GAS main T GAS main    T Revol        CUP 
                             m          m          m          m       klbs       klbs       klbs       klbs      lb*ft      lb*ft      lb*ft        rpm        psi        m/h       stks        spm       stks        spm       stks        spm       stks          h        gpm          %        bbl       l/mn        bbl       l/mn        ppg       kg/l       degC       degC          %          %          %          %       krev        psi 
10-31-2014 00:00:10       0.05     600.00     600.00      12.50       -1.2       -1.2       -1.2          0          0          0          0          0          5      17.30          0          0          0          0          0          0          0          0          0          0      15.30         13       0.10          1        1.0       1.04       26.7       38.7       0.01       0.01       0.01       0.01          0         21 
10-31-2014 00:00:20       0.05     600.00     600.00      12.50       -0.9       -0.9       -0.9          0          0          0          0          0          5      17.30          0          0          0          0          0          0          0          0          0          0      15.44         36       0.10          1        1.0       1.04       26.6       38.7       0.01       0.01       0.01       0.01          0         18 
10-31-2014 00:00:30       0.05     600.00     600.00      12.50       -1.0       -1.0       -1.0          0          0          0          0          0          4      17.30          0          0          0          0          0          0          0          0          0          0      15.44         38       0.10          1        1.0       1.04       26.6       38.7       0.01       0.01       0.01       0.01          0         20 
10-31-2014 00:00:40       0.05     600.00     600.00      12.50       -1.1       -1.1       -1.1          0          0          0          0          0          5      17.30          0          0          0          0          0          0          0          0          0          0      15.44         37       0.10          1        1.0       1.04       26.6       38.7       0.01       0.01       0.01       0.01          0         22 
10-31-2014 00:00:50       0.05     600.00     600.00      12.50       -0.9       -0.9       -0.9          0          0          0          0          0          5      17.30          0          0          0          0          0          0          0          0          0          0      15.59         63       0.10          1        1.0       1.04       26.6       38.7       0.01       0.01       0.01       0.01          0         19 
10-31-2014 00:01:00       0.05     600.00     600.00      12.50       -0.6       -0.6       -0.6          0          0          0          0          0          3      17.30          0          0          0          0          0          0          0          0          0          0      15.61         63       0.10          1        1.0       1.04       26.6       38.7       0.01       0.01       0.01       0.01          0         20 
10-31-2014 00:01:10       0.05     600.00     600.00      12.50       -1.0       -1.0       -1.0          0          0          0          0          0          3      17.30          0          0          0          0          0          0          0          0          0          0      15.60         40       0.10          1        1.0       1.04       26.6       38.7       0.01       0.01       0.01       0.01          0         18 
10-31-2014 00:01:20       0.05     600.00     600.00      12.50       -0.9       -0.9       -0.9          0          0          0          0          0          4      17.30          0          0          0          0          0          0          0          0          0          0      15.60         39       0.10          1        1.0       1.04       26.6       38.7       0.01       0.01       0.01       0.01          0         27 
10-31-2014 00:01:30       0.05     600.00     600.00      12.50       -1.0       -1.0       -1.0          0          0          0          0          0          3      17.30          0          0          0          0          0          0          0          0          0          0      15.57         45       0.10          1        1.0       1.04       26.6       38.7       0.01       0.01       0.01       0.01          0         19 
10-31-2014 00:01:40       0.05     600.00     600.00      12.50       -1.1       -1.1       -1.1          0          0          0          0          0          3      17.30          0          0          0          0          0          0          0          0          0          0      15.29         66       0.10          1        1.0       1.04       26.7       38.7       0.01       0.01       0.01       0.01          0         22 
10-31-2014 00:01:50       0.05     600.00     600.00      12.50       -1.4       -1.4       -1.4          0          0          0          0          0          2      17.30          0          0          0          0          0          0          0          0          0          0      15.29         67       0.10          1        1.0       1.04       26.7       38.7       0.01       0.01       0.01       0.01          0         22 
10-31-2014 00:02:00       0.05     600.00     600.00      12.50       -0.9       -0.9       -0.9          0          0          0          0          0          3      17.30          0          0          0          0          0          0          0          0          0          0      15.29         69       0.10          1        1.0       1.04       26.7       38.7       0.01       0.01       0.01       0.01          0         19 
10-31-2014 00:02:10       0.05     600.00     600.00      12.50       -0.9       -0.9       -0.9          0          0          0          0          0          2      17.30          0          0          0          0          0          0          0          0          0          0      15.29         68       0.10          1        1.0       1.04       26.6       38.7       0.01       0.01       0.01       0.01          0         20 
