
      Date     Time  Bit Depth  Tot Depth  TVD Depth  LAG Depth        WOH    WOH min    WOH max        WOB     TORQUE    TRQ min    TRQ max        RPM        SPP   ROP m/hr     Cntr 1     Pump 1     Cntr 2     Pump 2     Cntr 3     Pump 3  Cum Cntrs   PumpTime    FLWpmps     RETURN      Sum 1    VarSum1    ACT PIT    VarSum2      MW IN     MW OUT     TMP IN    TMP OUT T GAS main T GAS main T GAS main T GAS main    T Revol        CUP 
                             m          m          m          m       klbs       klbs       klbs       klbs      lb*ft      lb*ft      lb*ft        rpm        psi        m/h       stks        spm       stks        spm       stks        spm       stks          h        gpm          %        bbl       l/mn        bbl       l/mn        ppg       kg/l       degC       degC          %          %          %          %       krev        psi 
10-13-2014 00:00:10    4453.79    5139.42    4104.98    5141.00      211.7      211.7      211.7          0        232        232        232          0         33     213.74          0          0        725          0          0          0        725      29.84          0          2     309.77        868      48.76       1002        1.2       1.16       25.9       38.2       0.00       0.00       0.00       0.00          0         23 
10-13-2014 00:00:20    4453.79    5139.42    4104.98    5141.00      210.9      210.9      210.9          0        232        232        232          0         32     213.74          0          0        725          0          0          0        725      29.84          0          2     310.28        927      47.97       1007        1.2       1.16       25.9       38.2       0.00       0.00       0.00       0.00          0         25 
10-13-2014 00:00:30    4453.79    5139.42    4104.98    5141.00      211.8      211.8      211.8          0        232        232        232          0         32     213.74          0          0        725          0          0          0        725      29.84          0          2     312.61       1151      46.74       1040        1.2       1.16       25.9       38.3       0.00       0.00       0.00       0.00          0         26 
10-13-2014 00:00:40    4453.79    5139.42    4104.98    5141.00      210.9      210.9      210.9          0        232        232        232          0         33     213.74          0          0        725          0          0          0        725      29.84          0          2     313.51       1158      45.93        963        1.2       1.16       25.9       38.3       0.00       0.00       0.00       0.00          0         23 
10-13-2014 00:00:50    4453.79    5139.42    4104.98    5141.00      210.2      210.2      210.2          0        232        232        232          0         32     213.74          0          0        725          0          0          0        725      29.84          0          2     315.09       1217      44.94        978        1.2       1.16       25.9       38.2       0.00       0.00       0.00       0.00          0         21 
10-13-2014 00:01:00    4453.79    5139.42    4104.98    5141.00      211.9      211.9      211.9          0        232        232        232          0         31     213.74          0          0        725          0          0          0        725      29.84          0          2     317.20       1429      43.24       1036        1.2       1.16       25.9       38.3       0.00       0.00       0.00       0.00          0         23 
10-13-2014 00:01:10    4453.79    5139.42    4104.98    5141.00      211.7      211.7      211.7          0        232        232        232          0         32     213.74          0          0        725          0          0          0        725      29.84          0          2     317.32       1281      42.44       1025        1.2       1.16       26.0       38.3       0.00       0.00       0.00       0.00          0         21 
10-13-2014 00:01:20    4453.79    5139.42    4104.98    5141.00      211.6      211.6      211.6          0        232        232        232          0         33     213.74          0          0        725          0          0          0        725      29.84          0          2     319.30       1230      41.34       1033        1.2       1.16       25.9       38.3       0.00       0.00       0.00       0.00          0         21 
10-13-2014 00:01:30    4453.79    5139.42    4104.98    5141.00      210.6      210.6      210.6          0        232        232        232          0         33     213.74          0          0        725          0          0          0        725      29.84          0          2     319.54       1205      40.82        989        1.2       1.16       25.9       38.3       0.00       0.00       0.00       0.00          0         20 
10-13-2014 00:01:40    4453.79    5139.42    4104.98    5141.00      211.2      211.2      211.2          0        232        232        232          0         32     213.74          0          0        725          0          0          0        725      29.84          0          2     322.35       1273      38.58       1103        1.2       1.16       26.0       38.3       0.00       0.00       0.00       0.00          0         20 
10-13-2014 00:01:50    4453.79    5139.42    4104.98    5141.00      211.1      211.1      211.1          0        232        232        232          0         33     213.74          0          0        725          0          0          0        725      29.84          0          2     323.32       1339      37.79       1108        1.2       1.16       25.9       38.3       0.00       0.00       0.00       0.00          0         22 
10-13-2014 00:02:00    4453.79    5139.42    4104.98    5141.00      211.0      211.0      211.0          0        232        232        232          0         33     213.74          0          0        725          0          0          0        725      29.84          0          2     324.50       1258      36.75       1048        1.2       1.16       25.9       38.3       0.00       0.00       0.00       0.00          0         25 
