
      Date     Time  Bit Depth  Tot Depth  TVD Depth  LAG Depth        WOH    WOH min    WOH max        WOB     TORQUE    TRQ min    TRQ max        RPM        SPP  CHOKE PRS   KILL PRS   ROP m/hr     Cntr 1     Pump 1     Cntr 2     Pump 2     Cntr 3     Pump 3  Cum Cntrs   PumpTime    FLWpmps     RETURN      Sum 1    VarSum1    ACT PIT    VarSum2      MW IN     MW OUT     TMP IN    TMP OUT     CON IN    CON OUT T GAS main    T Revol 
                             m          m          m          m       klbs       klbs       klbs       klbs      lb*ft      lb*ft      lb*ft        rpm        psi        psi        psi        m/h       stks        spm       stks        spm       stks        spm       stks          h        gpm          %        bbl       l/mn        bbl       l/mn        ppg       kg/l       degC       degC         mS         mS          %       krev 
02-22-2014 00:00:10     994.74    1455.50    1455.42    1416.50      247.5      247.5      247.5          0          0          0          0          0          1          0          0      24.96          0          0       2407          0       2402          0       4809       5.03          0          0    1715.98       1140     314.67        205        1.1       1.06       32.4       35.0         27       -999       0.00          0 
02-22-2014 00:00:20     994.74    1455.50    1455.42    1416.50      247.8      247.8      247.8          0          0          0          0          0          2          0          0      24.96          0          0       2407          0       2402          0       4809       5.03          0          0    1716.94       1059     314.98        225        1.1       1.06       32.3       35.0         27       -999       0.00          0 
02-22-2014 00:00:30     994.74    1455.50    1455.42    1416.50      248.3      248.3      248.3          0          0          0          0          0          2          0          0      24.96          0          0       2407          0       2402          0       4809       5.03          0          0    1718.02       1072     314.80        260        1.1       1.06       32.4       35.0         27       -999       0.00          0 
02-22-2014 00:00:40     994.74    1455.50    1455.42    1416.50      248.7      248.7      248.7          0          0          0          0          0          3          0          0      24.96          0          0       2407          0       2402          0       4809       5.03          0          0    1718.08       1035     314.54        337        1.1       1.06       32.4       35.0         27       -999       0.00          0 
02-22-2014 00:00:50     994.74    1455.50    1455.42    1416.50      247.2      247.2      247.2          0          0          0          0          0          2          0          0      24.96          0          0       2407          0       2402          0       4809       5.03          0          0    1720.06       1292     315.12        402        1.1       1.06       32.4       35.0         27       -999       0.00          0 
02-22-2014 00:01:00     994.74    1455.50    1455.42    1416.50      248.7      248.7      248.7          0          0          0          0          0          2          0          0      24.96          0          0       2407          0       2402          0       4809       5.03          0          0    1720.64       1339     314.78        425        1.1       1.06       32.4       35.0         27       -999       0.00          0 
02-22-2014 00:01:10     994.74    1455.50    1455.42    1416.50      248.3      248.3      248.3          0          0          0          0          0          2          0          0      24.96          0          0       2407          0       2402          0       4809       5.03          0          0    1714.34       2172     314.77        375        1.1       1.06       32.4       35.0         27       -999       0.00          0 
02-22-2014 00:01:20     994.74    1455.50    1455.42    1416.50      248.4      248.4      248.4          0          0          0          0          0          3          0          0      24.96          0          0       2407          0       2402          0       4809       5.03          0          0    1717.57       2685     314.84        436        1.1       1.06       32.4       35.0         27       -999       0.00          0 
02-22-2014 00:01:30     994.74    1455.50    1455.42    1416.50      248.4      248.4      248.4          0          0          0          0          0          2          0          0      24.96          0          0       2407          0       2402          0       4809       5.03          0          0    1717.53       2632     314.67        358        1.1       1.06       32.3       35.0         27       -999       0.00          0 
