
      Date     Time  Bit Depth  Tot Depth  TVD Depth  LAG Depth        WOH    WOH min    WOH max        WOB     TORQUE    TRQ min    TRQ max        RPM        SPP  CHOKE PRS   KILL PRS   ROP m/hr     Cntr 1     Pump 1     Cntr 2     Pump 2     Cntr 3     Pump 3  Cum Cntrs   PumpTime    FLWpmps     RETURN      Sum 1    VarSum1    ACT PIT    VarSum2      MW IN     MW OUT     TMP IN    TMP OUT     CON IN    CON OUT T GAS main 
                             m          m          m          m       klbs       klbs       klbs       klbs      lb*ft      lb*ft      lb*ft        rpm        psi        psi        psi        m/h       stks        spm       stks        spm       stks        spm       stks          h        gpm          %        bbl       l/mn        bbl       l/mn        ppg       kg/l       degC       degC         mS         mS          % 
01-27-2014 00:00:10    1394.00    1396.00    1395.96    1396.00      317.3      327.3      327.3          0          0          0          0          0         -7          0          0     316.01          0          0       2520         67          0          0       2520       4.82        410          0    1474.20       1278     870.24       1434        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:00:20    1394.00    1396.00    1395.96    1396.00      319.1      318.6      318.6          0          0          0          0          0         -8          0          0     316.01          0          0       2531         67          0          0       2531       4.83        412          0    1475.31       1400     871.34       1539        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:00:30    1394.00    1396.00    1395.96    1396.00      321.5      310.5      310.5          0          0          0          0          0         -7          0          0     316.01          0          0       2541         67          0          0       2541       4.83        410          0    1476.38       1255     872.53       1330        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:00:40    1394.00    1396.00    1395.96    1396.00      315.5      308.2      308.2          0          0          0          0          0         -9          0          0     316.01          0          0       2551         66          0          0       2551       4.83        411          0    1478.71       1512     874.80       1530        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:00:50    1394.00    1396.00    1395.96    1396.00      311.4      308.2      308.2          0          0          0          0          0         -8          0          0     316.01          0          0       2561         67          0          0       2561       4.83        412          0    1478.94       1352     875.18       1397        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:01:00    1394.00    1396.00    1395.96    1396.00      317.5      322.8      322.8          0          0          0          0          0         -7          0          0     316.01          0          0       2577         67          0          0       2577       4.84        409          0    1481.54       1367     878.21       1460        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:01:10    1394.00    1396.00    1395.96    1396.00      315.3      306.4      306.4          0          0          0          0          0         -9          0          0     316.01          0          0       2587         67          0          0       2587       4.84        413          0    1481.89       1273     879.23       1473        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:01:20    1394.00    1396.00    1395.96    1396.00      314.1      311.4      311.4          0          0          0          0          0         -9          0          0     316.01          0          0       2597         67          0          0       2597       4.84        410          0    1483.53       1313     881.43       1588        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:01:30    1394.00    1396.00    1395.96    1396.00      312.4      311.4      311.4          0          0          0          0          0         -9          0          0     316.01          0          0       2605         66          0          0       2605       4.84        412          0    1484.56       1315     882.36       1585        1.1          0       30.9       29.7         14        315       0.00 
01-27-2014 00:01:40    1394.00    1396.00    1395.96    1396.00      319.0      309.2      309.2          0          0          0          0          0         -9          0          0     316.01          0          0       2622         67          0          0       2622       4.85        413          0    1485.97       1286     883.92       1556        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:01:50    1394.00    1396.00    1395.96    1396.00      319.0      307.5      307.5          0          0          0          0          0         -7          0          0     316.01          0          0       2632         67          0          0       2632       4.85        409          0    1487.57       1277     885.64       1506        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:02:00    1394.00    1396.00    1395.96    1396.00      317.4      322.4      322.4          0          0          0          0          0         -7          0          0     316.01          0          0       2642         66          0          0       2642       4.85        413          0    1488.91       1301     886.86       1479        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:02:10    1394.00    1396.00    1395.96    1396.00      318.9      322.7      322.7          0          0          0          0          0         -7          0          0     316.01          0          0       2653         67          0          0       2653       4.86        410          0    1491.28       1467     888.74       1435        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:02:20    1394.00    1396.00    1395.96    1396.00      314.4      315.2      315.2          0          0          0          0          0         -7          0          0     316.01          0          0       2663         66          0          0       2663       4.86        413          0    1491.18       1323     888.96       1272        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:02:30    1394.00    1396.00    1395.96    1396.00      319.6      326.4      326.4          0          0          0          0          0         -6          0          0     316.01          0          0       2677         67          0          0       2677       4.86        412          0    1493.39       1567     891.56       1583        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:02:40    1394.00    1396.00    1395.96    1396.00      318.3      308.2      308.2          0          0          0          0          0         -7          0          0     316.01          0          0       2687         67          0          0       2687       4.86        410          0    1493.19       1204     891.92       1181        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:02:50    1394.00    1396.00    1395.96    1396.00      321.1      325.9      325.9          0          0          0          0          0         -7          0          0     316.01          0          0       2699         67          0          0       2699       4.87        412          0    1493.83       1112     892.71       1112        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:03:00    1394.00    1396.00    1395.96    1396.00      315.8      320.0      320.0          0          0          0          0          0         -8          0          0     316.01          0          0       2706         67          0          0       2706       4.87        409          0    1495.27       1007     894.30       1142        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:03:10    1394.00    1396.00    1395.96    1396.00      318.1      325.6      325.6          0          0          0          0          0         -6          0          0     316.01          0          0       2721         67          0          0       2721       4.87        411          0    1496.48       1049     895.66       1175        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:03:20    1394.00    1396.00    1395.96    1396.00      319.6      312.6      312.6          0          0          0          0          0         -6          0          0     316.01          0          0       2732         67          0          0       2732       4.88        413          0    1498.30       1030     896.89        996        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:03:30    1394.00    1396.00    1395.96    1396.00      322.9      316.1      316.1          0          0          0          0          0         -7          0          0     316.01          0          0       2743         67          0          0       2743       4.88        410          0    1499.80       1248     897.93       1088        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:03:40    1394.00    1396.00    1395.96    1396.00      321.1      323.2      323.2          0          0          0          0          0         -8          0          0     316.01          0          0       2752         67          0          0       2752       4.88        413          0    1501.23       1421     898.98       1207        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:03:50    1394.00    1396.00    1395.96    1396.00      316.7      316.9      316.9          0          0          0          0          0         -6          0          0     316.01          0          0       2762         67          0          0       2762       4.88        409          0    1502.25       1406     899.78       1144        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:04:00    1394.00    1396.00    1395.96    1396.00      320.4      315.5      315.5          0          0          0          0          0         -7          0          0     316.01          0          0       2778         67          0          0       2778       4.89        411          0    1504.69       1446     901.45       1029        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:04:10    1394.00    1396.00    1395.96    1396.00      318.2      321.9      321.9          0          0          0          0          0         -7          0          0     316.01          0          0       2789         67          0          0       2789       4.89        412          0    1505.34       1502     901.86       1044        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:04:20    1394.00    1396.00    1395.96    1396.00      318.7      319.1      319.1          0          0          0          0          0         -6          0          0     316.01          0          0       2797         66          0          0       2797       4.89        411          0    1507.10       1372     902.89        952        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:04:30    1394.00    1396.00    1395.96    1396.00      316.0      317.0      317.0          0          0          0          0          0         -7          0          0     316.01          0          0       2807         68          0          0       2807       4.89        410          0    1508.05       1287     903.50        851        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:04:40    1394.00    1396.00    1395.96    1396.00      317.0      316.1      316.1          0          0          0          0          0         -6          0          0     316.01          0          0       2821         67          0          0       2821       4.90        410          0    1511.01       1529     905.54       1034        1.1          0       31.0       29.8         14        315       0.00 
01-27-2014 00:04:50    1394.00    1396.00    1395.96    1396.00      319.1      313.3      313.3          0          0          0          0          0         -7          0          0     316.01          0          0       2834         67          0          0       2834       4.90        413          0    1512.83       1512     907.03       1057        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:05:00    1394.00    1396.00    1395.96    1396.00      315.2      320.5      320.5          0          0          0          0          0         -8          0          0     316.01          0          0       2842         67          0          0       2842       4.90        410          0    1514.69       1725     908.54       1248        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:05:10    1394.00    1396.00    1395.96    1396.00      316.0      313.7      313.7          0          0          0          0          0         -6          0          0     316.01          0          0       2852         67          0          0       2852       4.91        413          0    1515.86       1640     909.17       1190        1.1          0       31.0       29.8         14        315       0.00 
01-27-2014 00:05:20    1394.00    1396.00    1395.96    1396.00      317.8      321.9      321.9          0          0          0          0          0         -7          0          0     316.01          0          0       2861         67          0          0       2861       4.91        410          0    1517.50       1730     910.42       1262        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:05:30    1394.00    1396.00    1395.96    1396.00      318.8      310.9      310.9          0          0          0          0          0         -7          0          0     316.01          0          0       2879         67          0          0       2879       4.91        410          0    1519.42       1622     911.50       1135        1.1          0       31.0       29.8         14        315       0.00 
01-27-2014 00:05:40    1394.00    1396.00    1395.96    1396.00      316.8      313.6      313.6          0          0          0          0          0         -5          0          0     316.01          0          0       2888         67          0          0       2888       4.91        413          0    1522.15       1751     913.37       1178        1.1          0       30.7       29.8         14        315       0.00 
01-27-2014 00:05:50    1394.00    1396.00    1395.96    1396.00      318.4      314.2      314.2          0          0          0          0          0         -6          0          0     316.01          0          0       2897         67          0          0       2897       4.92        410          0    1522.87       1602     913.95       1086        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:06:00    1394.00    1396.00    1395.96    1396.00      319.2      324.7      324.7          0          0          0          0          0         -6          0          0     316.01          0          0       2908         67          0          0       2908       4.92        413          0    1521.70       1648     914.58       1036        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:06:10    1394.00    1396.00    1395.96    1396.00      319.4      315.5      315.5          0          0          0          0          0         -8          0          0     316.01          0          0       2924         67          0          0       2924       4.92        412          0    1524.10       1644     916.40       1069        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:06:20    1394.00    1396.00    1395.96    1396.00      321.2      320.3      320.3          0          0          0          0          0         -8          0          0     316.01          0          0       2933         67          0          0       2933       4.93        410          0    1525.60       1731     917.61       1152        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:06:30    1394.00    1396.00    1395.96    1396.00      320.5      331.2      331.2          0          0          0          0          0         -6          0          0     316.01          0          0       2943         67          0          0       2943       4.93        412          0    1527.06       1632     918.36       1131        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:06:40    1394.00    1396.00    1395.96    1396.00      326.4      322.0      322.0          0          0          0          0          0         -7          0          0     316.01          0          0       2954         67          0          0       2954       4.93        410          0    1528.60       1582     919.00        968        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:06:50    1394.00    1396.00    1395.96    1396.00      321.5      319.5      319.5          0          0          0          0          0         -6          0          0     316.01          0          0       2963         67          0          0       2963       4.93        413          0    1529.79       1478     919.57        966        1.1          0       30.8       29.8         14        315       0.00 
01-27-2014 00:07:00    1394.00    1396.00    1395.96    1396.00      323.6      311.6      311.6          0          0          0          0          0         -8          0          0     316.01          0          0       2979         67          0          0       2979       4.94        412          0    1533.03       1699     922.04       1122        1.1          0       30.9       29.8         14        315       0.00 
01-27-2014 00:07:10    1394.00    1396.00    1395.96    1396.00      319.8      310.2      310.2          0          0          0          0          0         -8          0          0     316.01          0          0       2989         67          0          0       2989       4.94        411          0    1534.13       1634     922.72       1020        1.1          0       30.9       29.8         14        315       0.00 
