
      Date     Time  Bit Depth  Tot Depth  TVD Depth  LAG Depth        WOH    WOH min    WOH max        WOB     TORQUE    TRQ min    TRQ max        RPM        SPP   ROP m/hr     Cntr 1     Pump 1     Cntr 2     Pump 2     Cntr 3     Pump 3  Cum Cntrs   PumpTime    FLWpmps     RETURN      Sum 1    VarSum1    ACT PIT    VarSum2      MW IN     MW OUT     TMP IN    TMP OUT T GAS main    T Revol 
                             m          m          m          m       klbs       klbs       klbs       klbs      lb*ft      lb*ft      lb*ft        rpm        psi        m/h       stks        spm       stks        spm       stks        spm       stks          h        gpm          %        bbl       l/mn        bbl       l/mn        ppg       kg/l       degC       degC          %       krev 
09-03-2014 00:00:10    4306.79    4306.80    4013.88    4302.00      446.1      446.4      446.4        7.0      16497      15039      15039        126       3781       5.04      11908         79      11900         79      11908         79      35716     110.32       1045         26    1343.58        496      13.86          3        1.5       1.40       59.2       71.5       0.38       1455 
09-03-2014 00:00:20    4306.78    4306.80    4013.88    4302.00      446.3      446.1      446.1        6.7      16063      10632      10632        128       3770       5.04      11919         79      11912         79      11920         79      35751     110.32       1046         24    1342.48        588      13.88          5        1.5       1.39       59.2       71.2       0.38       1455 
09-03-2014 00:00:30    4306.80    4306.87    4013.88    4302.00      450.8      446.6      446.6        2.2      16747      13771      13771        128       3768       5.04      11931         79      11923         79      11932         79      35786     110.32       1046         23    1342.61        652      13.88          5        1.5       1.39       59.1       70.9       0.40       1455 
09-03-2014 00:00:40    4306.90    4306.90    4013.88    4302.00      446.6      446.4      446.4        6.4      16820      26618      26618        127       3803       5.04      11946         79      11938         79      11946         79      35830     110.33       1046         25    1342.74        688      13.88          5        1.5       1.46       59.2       72.2       0.40       1455 
09-03-2014 00:00:50    4306.85    4306.90    4013.88    4302.00      446.4      446.5      446.5        6.6      16885      15904      15904        126       3790       5.04      11956         79      11949         79      11957         79      35862     110.33       1046         25    1342.54        848      13.88          5        1.5       1.46       59.2       73.1       0.40       1455 
09-03-2014 00:01:00    4306.88    4306.90    4013.88    4302.00      446.5      446.2      446.2        6.6      15809      26452      26452        127       3797       5.04      11975         79      11967         79      11976         79      35918     110.33       1046         25    1342.41        872      13.87          5        1.5       1.44       59.2       73.2       0.40       1455 
09-03-2014 00:01:10    4306.88    4306.90    4013.88    4302.00      451.0      447.7      447.7        2.0      16492       6154       6154        128       3784       5.04      11987         79      11979         79      11987         79      35953     110.34       1046         25    1342.28        741      13.87          6        1.5       1.42       59.1       72.4       0.47       1455 
09-03-2014 00:01:20    4306.89    4306.90    4013.88    4302.00      446.9      447.5      447.5        6.2      18990      10947      10947        128       3750       5.04      11997         79      11990         79      11998         79      35985     110.34       1046         25    1342.33        637      13.88          8        1.5       1.46       59.2       72.3       0.48       1455 
09-03-2014 00:01:30    4306.96    4306.96    4013.88    4302.00      446.9      446.4      446.4        6.2      17083      19114      19114        129       3786       5.04      12009         79      12002         79      12010         79      36021     110.34       1046         25    1341.77        661      13.88          8        1.5       1.46       59.2       72.8       0.48       1455 
09-03-2014 00:01:40    4306.98    4306.98    4013.88    4302.00      450.9      450.0      450.0        2.2      17450      12636      12636        129       3775       5.04      12025         79      12017         79      12026         79      36068     110.34       1045         25    1342.29        616      13.89         11        1.5       1.46       59.2       73.2       0.48       1455 
09-03-2014 00:01:50    4306.96    4306.98    4013.88    4302.00      446.8      446.8      446.8        6.2      17378      21714      21714        127       3793       5.04      12039         79      12032         79      12040         79      36111     110.35       1046         25    1342.49        679      13.90         13        1.5       1.43       59.2       72.9       0.48       1455 
09-03-2014 00:02:00    4306.93    4307.01    4014.03    4302.00      446.4      445.4      445.4        6.6      13381      21282      21282        126       3774       6.89      12050         79      12042         79      12051         79      36143     110.35       1046         25    1342.27        705      13.90          9        1.5       1.32       59.2       72.5       0.48       1455 
